,MM_individual,Premium_individual,Costs_individual,Transfers_individual,Premium_individual_pmm,Costs_individual_pmm,Transfers_individual_pmm
345,10766.0,4919770.760000002,6071183.4274618365,1177105.98,456.97294817016547,563.9219234127658,109.33549879249489
346,54902.0,14782117.0,15350630.0,-4076070.63,269.24551018177846,279.6005609995993,-74.2426620159557
347,1553522.0,627863417.5285665,680168155.820771,84043000.54,404.15482853063327,437.82331748167775,54.09836522430967
348,36196.0,17867425.0,17796813.96,3123625.29,493.62982097469336,491.67902420156923,86.2975270748149
349,,,,,,,
350,,,,,,,
351,255090.0,59195738.0,53108065.0,37908.56,232.05824610921636,208.19344153044023,0.14860856952448154
352,497784.0,171533872.0,159298734.0,-27447894.51,344.59498899120905,320.0157779277759,-55.14017025456825
353,41.0,14481.0,5097.443294528459,428.3,353.1951219512195,124.32788523240144,10.446341463414635
354,94081.0,35127892.0,33194265.0,3869249.1,373.3792370404226,352.8264474229653,41.12678542957664
355,14956.0,4317884.0,2129192.42,-489545.74,288.70580369082643,142.36376170098956,-32.732397699919765
356,66465.0,26023019.0,33438912.0,-7071364.84,391.52966222824045,503.1055743624464,-106.39230933574062
357,46145.0,14749675.81,16108348.77,358625.01,319.6375730848413,349.08113056669197,7.77169812547405
358,210962.0,60800064.0,49356249.0,-10842830.41,288.20386609910787,233.958006655227,-51.39707819417715
359,,,,,,,
360,288.0,121830.0,45897.57,45009.16,423.0208333333333,159.3665625,156.28180555555556
361,,,,,,,
362,,,,,,,
363,306867.0,83682650.0,92279790.0,-4117248.29,272.70006224194844,300.71591275699245,-13.417044810944155
364,12200.0,5515047.52999999,4722514.6920689,-347998.34,452.0530762295074,387.09136820236887,-28.524454098360657
365,33385.0,10083892.39,6049813.1005,-356523.02,302.0485963756178,181.2135120712895,-10.679137936198892
366,2949.0,1146442.41,576681.84,,388.7563275686673,195.55165818921668,
367,108034.0,32834737.0,28529176.0,1882988.25,303.92966103263785,264.07590203084214,17.429589295962383
368,118357.0,35855316.0,35364842.0,4463306.2,302.942082006134,298.7980601062886,37.71053845568915
369,55506.0,15960199.94,12734732.13,-3038785.1,287.5400846755306,229.42982974813535,-54.74696609375563
370,7574.0,1778772.0,989333.0,,234.85238975442303,130.62226036440455,
371,29548.0,9219535.85,7865754.380000001,-1395523.24,312.01894713686204,266.20259848382295,-47.22902531474212
372,,,,,,,
373,105644.0,25854093.0,24852227.0,1364106.91,244.72845594638596,235.24503994547726,12.912298947408276
374,,,,,,,
375,,,,,,,
376,1596397.0,519788391.0,452587896.7826948,-40004463.16,325.60095703011217,283.50585523694593,-25.059219705374037
377,87919.0,26449251.0,29740330.0,1018837.12,300.8365768491452,338.26965729819494,11.588361105108111
378,138388.0,36796777.04999998,35785272.12999997,-5042829.16,265.89572108853355,258.5865257825821,-36.43978639766454
379,145243.0,34215000.0,40862000.0,-4257609.45,235.57073318507605,281.33541719738645,-29.313698078392765
380,2462520.0,782721397.0,1073087950.0,29086945.86,317.85382331920147,435.768217110927,11.811861775741923
381,,,,,,,
382,4840.0,1210818.0,651360.0,-93357.87,250.1690082644628,134.5785123966942,-19.288816115702478
383,93058.0,27829594.0,39416864.0,865806.78,299.05643792043674,423.5730834533302,9.303947860474112
384,261.0,131424.39,254229.57,,503.5417241379311,974.0596551724138,
385,76939.0,25770963.61999998,40944996.07627061,7678426.35,334.9531917493076,532.1747888102342,99.79888418097454
386,111.0,45439.0,440419.2400000001,-17274.78,409.36036036036035,3967.740900900902,-155.62864864864864
387,9394.0,4443000.0,5931000.0,31708.01,472.9614647647434,631.3604428358527,3.375347030019161
388,507606.0,109802000.0,100347000.0,-29118111.14,216.3134399514584,197.6867885722391,-57.3636070889627
389,115591.0,26968684.88,29837423.0,-5906132.97,233.3112861727989,258.1292920729123,-51.09509364915954
390,78619.0,55169518.0,32466576.0,5753591.46,701.7326346048665,412.96093819560156,73.18321856039888
391,,,,,,,
392,,,,,,,
393,134182.0,36013379.0,39018665.0,3559221.84,268.39202724657554,290.7891147843973,26.52533007407849
394,100794.0,34181806.75,37885711.01,1543008.5,339.12541173085697,375.8726810127587,15.308535230271643
395,299911.0,110824255.31,109717536.72,-10361029.92,369.5238097635632,365.83365305040496,-34.54701534788654
396,785.0,72029.7,32729.91,-53584.07,91.7575796178344,41.694152866242035,-68.2599617834395
397,85368.0,26388328.34,32700323.223,-188325.95,309.1126457220504,383.05129817964576,-2.206048519351514
398,1037701.0,337688912.117,277405688.64400005,7298221.08,325.4202435161959,267.3271863899139,7.033067405736334
399,,,,,,,
400,659275.0,197237281.45999992,232319618.51753065,20705929.36,299.1730028592013,352.38651324186515,31.407120488415305
401,1752758.0,534928354.89,554088580.74,-20980901.39,305.19236248814724,316.1238349732251,-11.970221439582646
402,,,,-1547250.27,,,
403,7897.0,2054294.03,2303668.8400000003,,260.1360048119539,291.71442826389773,
404,7379.0,1713773.0,1357051.0,,232.25003387992953,183.9071689930885,
405,,,,,,,
406,63041.0,22905020.0,23492364.0,1879512.84,363.3352897320791,372.6521470154344,29.81413429355499
407,825.0,244782.78,209938.68,34117.16,296.7064,254.47112727272727,41.35413333333334
408,646.0,697745.0,515889.94,,1080.1006191950464,798.5912383900928,
409,4821.0,2245406.86,1630747.4,,465.7554158888197,338.2591578510682,
410,120726.0,26708066.0,24317228.303946,-1884389.93,221.22878253234597,201.4249482625615,-15.60881607938638
411,24.0,7499.470000000001,14294.534674169043,-4529.5,312.4779166666667,595.6056114237101,-188.72916666666666
412,793293.0,227165202.0,207890018.0,2213375.4,286.35725009548804,262.05956437281054,2.7901108417696867
413,67.0,20331.88,69522.74,,303.46089552238806,1037.6528358208957,
414,,,,,,,
415,28059.0,10499567.0,11707483.0,-67176.42,374.1960511778752,417.2451976193022,-2.3941131187854165
416,336079.0,141591436.31772548,146082350.678,13191678.23,421.3040276771994,434.6667024062795,39.251718286474315
417,679.0,203766.0,49337.0,,300.09720176730485,72.66126656848306,
418,10571.0,3888454.02,3007970.06,-448183.32,367.8416441207076,284.54924415854697,-42.397438274524646
419,2953.0,647952.86,526416.9,-199659.48,219.4218963765662,178.26512021672875,-67.61242126650863
420,,,,-4508929.62,,,
421,21.0,12143.0,50480.0,-289.05,578.2380952380952,2403.809523809524,-13.764285714285714
422,266447.0,105615989.28,102925934.93,-10180815.77,396.38648316550757,386.29046275619544,-38.2095342413313
423,622.0,271920.09,145388.03,,437.1705627009647,233.74281350482315,
424,122296.0,36162384.0,52480931.90754251,-805324.98,295.69555831752467,429.1304041631984,-6.585047589455092
425,67694.0,21696872.0,24865264.0,1231200.88,320.5139598782758,367.31858067184686,18.1877401246787
426,555866.0,174623320.18,233970780.89606345,-4708322.25,314.1464312981906,420.9121998756237,-8.470246876045666
427,223233.0,76503090.0,112773266.0,4282446.27,342.70511080351025,505.1818772314129,19.183750923922535
428,,,,,,,
429,52.0,58753.32,18546.07,,1129.8715384615384,356.6551923076923,
430,,,,,,,
431,3055.0,854241.0,281775.0,,279.62062193126025,92.23404255319149,
432,6595736.0,2458601688.0,2480964788.0,67566338.19,372.75623038884515,376.14676936736095,10.243942175672283
433,1.0,469.0,,,469.0,,
434,28992.0,6801002.18,5108896.3385000015,-520970.75,234.58202883554083,176.21745096923294,-17.969465714679913
435,5539.0,2106567.0,2571812.0,596150.26,380.3153998916772,464.30980321357646,107.62777757718
436,25083.0,8892903.68,10284776.67,-684964.86,354.5390774628234,410.02976797033847,-27.3079320655424
437,,,,,,,
438,15.0,15074.319999999992,18276.069348338096,8222.85,1004.9546666666662,1218.4046232225398,548.19
439,624707.0,239706071.42,273354882.56,-15787937.71,383.70959733122885,437.5729462932223,-25.272548106552353
440,1258611.0,398670798.61,394678419.38,-47680707.29,316.754579937725,313.5825281838471,-37.883593334239094
441,93.0,54953.8,44764.35,,590.9010752688172,481.3370967741935,
442,3338.0,1007779.0,550467.0,-138633.22,301.91102456560816,164.90922708208507,-41.53182144997004
443,16986.0,4390892.19,4106034.29,-715751.32,258.500658777817,241.7305010008242,-42.13772047568585
444,77.0,2405.05,32968.3,,31.234415584415586,428.1597402597403,
445,3025.0,1825650.49,1357995.77,,603.5208231404958,448.9242214876033,
446,,,,,,,
447,,,,,,,
448,82276.0,22802565.0,24135384.0,-2641746.14,277.1472239778307,293.3465895279304,-32.1083443531528
449,36.0,29987.99,4494.539999999999,,832.9997222222223,124.8483333333333,
450,514810.0,194054519.0,175053351.0,1716903.71,376.9439579650745,340.03486917503545,3.3350240088576366
451,13459.0,3338127.2700000014,2110928.249999999,,248.02193847982772,156.84138866186188,
452,46779.0,19001114.0,15054750.0,-162737.22,406.1889736847731,321.82710190470084,-3.4788520489963446
453,53628.0,18429287.98,17357765.700000007,-825246.58,343.65048071902737,323.66983105840245,-15.388352726187811
454,28955.0,9384377.0,9045705.67,-728919.89,324.10212398549476,312.40565256432393,-25.17423208426869
455,1908.0,530894.0,208105.0,,278.2463312368973,109.06970649895179,
456,317.0,41203.0,31226.0,4484.41,129.97791798107255,98.50473186119874,14.146403785488959
457,547175.0,172505064.98,190002625.67,-13630630.99,315.2648877964088,347.24288512815826,-24.910916964408095
458,80376.0,29893734.0,40852504.0,6667658.89,371.9236339205733,508.2674430178163,82.95584365979894
459,847755.0,295502067.0,336088448.0,13541049.63,348.5701258028558,396.4452559996697,15.972833696056055
460,53942.0,15877797.06,21803023.04,-10205123.79,294.3494319824997,404.19382002891996,-189.18697471358124
461,,,,,,,
462,45570.0,16368775.92,26210136.49,3559594.19,359.20070046082947,575.1620910686855,78.11266600833882
463,1806.0,652604.11,342126.26,,361.35332779623474,189.43868217054265,
464,74.0,22035.0,161599.0,14477.63,297.77027027027026,2183.7702702702704,195.64364864864865
465,1265.0,77943.39,74911.12,48490.02,61.61532806324111,59.21827667984189,38.33203162055336
466,2420.0,715408.0,226936.0,,295.62314049586774,93.77520661157025,
467,,,,,,,
468,47854.0,20020663.0,26184833.69,5306302.38,418.3696869645171,547.1817129184603,110.88524219500982
469,25390.0,14018171.0,25648645.0,6151610.42,552.1138637258763,1010.1868846002363,242.28477432059867
470,20.0,23555.87,3973.01,,1177.7935,198.65050000000002,
471,127889.0,47145922.0,35682494.16,,368.647201870372,279.0114408588698,
472,99053.0,37180019.76000001,30801493.11396277,-1229943.19,375.35480762823954,310.95971968504506,-12.417021089719645
473,92215.0,28174228.0,18870456.0,-10494673.57,305.52760396898555,204.6354280756927,-113.80657778018761
474,,,,,,,
475,18.0,73380.15999999999,193944.8321800572,110166.0,4076.675555555555,10774.712898892067,6120.333333333333
476,359424.0,125557357.011,90778872.65,156537.94,349.3293631226629,252.56764336827814,0.4355244502314815
477,563748.0,216153196.0,210816360.96,-38582686.31,383.4216635801812,373.9549603014113,-68.43959767484763
478,28.0,187369.0,4024.0,-945.51,6691.75,143.71428571428572,-33.768214285714286
479,,-95113.0,1026.0,,,,
480,352.0,288404.0,1939512.0,817727.44,819.3295454545455,5509.977272727273,2323.089318181818
481,137784.0,65906002.89,89863131.94,18952235.0,478.3284190472043,652.2029549149393,137.55033240434304
482,27789.0,10354780.0,9203574.2986226,-1957295.7,372.6215408974774,331.19487202211667,-70.43418978732592
483,94349.0,51681556.7,81121203.77,44955766.0,547.770052676764,859.7992959119863,476.4837571145428
484,179483.0,84242801.0,80346158.0,-4859744.69,469.36367789707106,447.65330421265526,-27.07635090788543
485,7037.0,3126280.33,2756796.21,,444.2632272275117,391.7573127753304,
486,8849.0,5334473.549999999,20176352.380000006,5290240.82,602.8334896598484,2280.0714634421975,597.8348762572042
487,2105500.0,938578431.0,702371782.0,-62882998.27,445.77460508192826,333.589067679886,-29.866064246022326
488,543379.0,273822437.0,328425555.0,38267701.25,503.92532100062755,604.4134112654335,70.42543280104678
489,48422.0,13765542.0,8974418.0,-265619.48,284.2828053364173,185.33761513361696,-5.485512370410143
490,,,,,,,
491,223887.0,67521634.0,63807149.0,-2390195.41,301.5880064496822,284.9971146158553,-10.675900833902817
492,3453.0,986130.31,517386.0,-455783.17,285.5865363452071,149.83666377063423,-131.99628439038517
493,402278.0,135578668.0,184280106.36,14139955.41,337.02729952918133,458.0914351766689,35.14971092130318
494,234.0,123422.76,89339.32,,527.4476923076923,381.79196581196584,
495,237567.0,63129854.0,64799269.0,-11035028.09,265.7349463519765,272.76207975013364,-46.45017233033207
496,,,,,,,
497,2858.0,933798.0,838772.0,6670.67,326.73128061581525,293.482155353394,2.334034289713086
498,40064.0,17990277.0,20894048.56,3206374.59,449.0384634584665,521.516787140575,80.03131464656549
499,61178.0,15883638.09,10385016.78,-1803076.9,259.62990110824154,169.75083820981396,-29.472635587956454
500,8373.0,1949729.12,682849.7899999999,-1143730.03,232.8590851546638,81.55377881285082,-136.5973999761137
501,17260.0,5939058.05,13692385.6555,1431529.89,344.0937456546929,793.3016022885284,82.93915932792584
502,69307.0,21101584.96,14683496.19,-7118682.16,304.4654213860072,211.8616617369097,-102.71231131054583
503,122900.0,49128591.0,81262351.0,9178690.86,399.7444344995932,661.2070870626526,74.68422180634661
504,150570.0,56191661.79,43181616.75,-4821040.08,373.1929454074517,286.7876519226938,-32.01859653317394
505,214706.0,68155979.0,113125730.0,5244157.68,317.4386323623932,526.8866729388094,24.424830605572268
506,1279.0,597072.0,444341.0,-64141.23,466.8272087568413,347.41282251759185,-50.149515246286164
507,,,,,,,
508,,,11.55,,,,
509,163550.0,52492039.017,39126115.855,-8860894.35,320.95407531030264,239.23030177315803,-54.17850412717823
510,1.0,1961.0,34183.0,1509.65,1961.0,34183.0,1509.65
511,,,,,,,
512,93.0,26179.029999999995,81052.5447304369,-10494.15,281.4949462365591,871.532739036956,-112.84032258064516
513,,,,,,,
514,805.0,388784.23,482796.42,,482.9617763975155,599.7471055900621,
515,377613.0,102774924.91,96883579.81,4132272.63,272.16998596446626,256.5684439095052,10.943141867467487
516,3534.0,1423220.0,2103218.0,397248.75,402.7221279003962,595.1380871533673,112.40768251273344
517,435.0,139237.0,56652.0,,320.08505747126435,130.2344827586207,
518,,,,,,,
519,357716.0,118703087.09,102375682.26,230274.9,331.8361132574445,286.192628397947,0.6437366514217983
520,286497.0,115991995.63,82911394.41753945,-30578616.79,404.86286289210705,289.397077168485,-106.73276435704388
521,38982.0,23793093.93,36376276.41,9153245.87,610.3610366322919,933.1557234108049,234.80698450566925
522,45191.0,19640713.0,23502144.0,7655906.8,434.6155871744374,520.0624903188688,169.41220154455533
523,786748.0,279998282.61002326,199535627.27790907,-56655138.64,355.8932245268158,253.62076202025182,-72.01179874623132
524,259030.0,159105636.03,239192567.08,75516356.91,614.236327954291,923.4164655831371,291.5351770451299
525,,,,420500.61,,,
526,5221.0,2104764.8200000008,1365577.7730173136,-846218.15,403.13442252442076,261.5548310701616,-162.07970695269105
527,85075.0,32826816.86132218,41373492.31000002,3626.81,385.8573830305281,486.3178643549811,0.042630737584484275
528,,,,,,,
529,213.0,839592.0,-651223.1200000008,,3941.7464788732395,-3057.385539906107,
530,,,,8271129.24,,,
531,1381.0,660946.39,-10509239.35,,478.5998479362781,-7609.8764301230985,
532,102501.0,55064189.41,62996690.7,10564737.15,537.2063629623125,614.595864430591,103.0696007843826
533,1284.0,787174.58,1357190.9,-7577.79,613.0643146417445,1057.002258566978,-5.901705607476636
534,391924.0,154749651.0,148032955.53,25548029.99,394.8460696461559,377.7083198017983,65.18618403057735
535,190900.0,75887448.0,42445398.0,-24567668.78,397.5246097433211,222.3436249345207,-128.69391712938713
536,,,,,,,
537,1358859.0,413183595.4272,597117145.976,-37496765.22,304.0665701350913,439.42538996025337,-27.594301704591867
538,166.0,68321.0,29103.0,-41505.88,411.5722891566265,175.31927710843374,-250.035421686747
539,416880.0,161499087.0,176497659.19151923,-30977083.32,387.3994602763385,423.3776127219325,-74.30695480713875
540,334217.0,147028138.85999995,169661735.26206535,44746473.2,439.9181934491661,507.6394535947165,133.88449181220585
541,869392.0,370877634.401,351976595.81,31931835.18,426.5942571371717,404.85373204492333,36.728926859230356
542,189964.0,76546973.0,82818832.0,2282312.43,402.9551546608831,435.9711945421238,12.01444710576741
543,,,,,,,
544,175060.0,102949591.36,111681758.54,,588.0817511710271,637.9627472866446,
545,618.0,383538.33,575948.434,-72128.3,620.6121844660195,931.9553948220065,-116.71245954692557
546,273179.0,112500247.48302974,110455976.35599104,5515480.63,411.81879823496587,404.3355322187688,20.189987627160214
547,,,,,,,
548,401015.0,161272546.63000005,107590270.36000004,-48556174.15,402.1608833335413,268.2948776479684,-121.08318678852412
549,,-10572.0,-878.0,,,,
550,53205.0,26813056.0,33639246.0,8189242.42,503.9574476083075,632.2572314632083,153.91866215581243
551,,,,,,,
552,69063.0,22893677.0,24954747.0,2988966.3,331.48975573027525,361.33308718126926,43.278836714304326
553,192418.0,71644539.0,117238425.0,-3985495.69,372.33802970616057,609.2903210718332,-20.712696785124052
554,74581.0,26936545.8,29106547.012471266,-4273438.02,361.17168984057605,390.26758842696216,-57.29928560893524
555,21655.0,7515934.4,7944636.962292653,-2005787.99,347.07616716693605,366.87309915920815,-92.62470514892634
556,94212.0,31591227.41,26237396.03000317,-246739.17,335.3206322973719,278.4931434424826,-2.618978155648962
557,941870.0,313395095.79,251590989.85,19027175.55,332.7371036236423,267.1185937018909,20.201488050367885
558,608.0,230550.67,44873.47,,379.19518092105267,73.80504934210526,
559,30269.0,12999817.05,17521253.33,2912248.94,429.4762644950279,578.8514100234563,96.21226138954046
560,63391.0,20472680.632000007,11338993.879481915,-6141372.01,322.95878960735763,178.87387609411297,-96.88081920146392
561,5339.0,1539217.0,1065907.0,,288.296872073422,199.64543922082788,
562,53021.0,20259503.0,20052655.0,35681.99,382.1033741347768,378.2021274589314,0.6729784425039135
563,,,,,,,
564,4768.0,2305123.88,2296010.41,,483.4571895973154,481.54580746644297,
565,39475.0,14906016.34,19732630.09,2965356.57,377.60649373020897,499.87663305889805,75.11986244458518
566,36.0,16829.380000000005,20911.534674169045,-11014.35,467.4827777777779,580.8759631713624,-305.95416666666665
567,25466.0,10039493.0,8782096.0,1592334.51,394.23124950914945,344.8557292075709,62.52786106966151
568,113702.0,37209008.3061274,40856750.4642,-1928407.65,327.25025334758755,359.3318540060861,-16.960191113612776
569,260828.0,93890790.37,70425596.8,-16376734.46,359.97205196527983,270.00780897756374,-62.787486236140296
570,33167.0,12165663.0,11503977.0,-580499.95,366.80022311333556,346.85009195887477,-17.502335152410527
571,,,,,,,
572,489641.0,160889855.3,130505937.40999998,-16752738.98,328.58738402217136,266.5339246713408,-34.21433045843792
573,1180859.0,346011949.34,348902504.39000005,6545046.13,293.01715898341797,295.4649999618922,5.542614427294029
574,1491.0,692887.0,886379.0,-74715.6,464.71294433266263,594.4862508383635,-50.11106639839035
575,173.0,92388.66,96595.45,,534.0384971098266,558.3552023121387,
576,107468.0,37917125.09,39362987.48946899,-6743522.63,352.8224689209812,366.27635658492756,-62.74912187814047
577,,,,,,,
578,50883.0,15292961.66,20542930.9091,1602746.25,300.55149381915373,403.72876813670575,31.498658687577382
579,,,,,,,
580,96.0,17209.51,35744.76,60728.8,179.26572916666666,372.34125,632.5916666666667
581,578453.0,232610640.7,277168184.54,21390181.45,402.1253942844103,479.1542001510927,36.97825311650212
582,2381.0,841575.83,325591.7969999999,74763.49,353.4547795044099,136.74581982360348,31.400037799244018
583,,,,,,,
584,55501.0,15835716.0,19997887.0,2221935.85,285.32307525990524,360.31579611178176,40.0341588439848
585,48.0,35147.8,43528.96,,732.2458333333334,906.8533333333334,
586,9743.0,1666568.13,1429357.23,-200398.31,171.05287180539872,146.70606897259572,-20.568439905573232
587,24.0,6046.395999999998,39685.406033760715,-5294.26,251.93316666666658,1653.5585847400298,-220.59416666666667
588,4047.0,1238526.13,903335.91,-37821.69,306.0356140350877,223.21124536693847,-9.345611564121572
589,2057.0,631438.0,349806.0,,306.9703451628585,170.0563928050559,
590,48.0,16893.0,2454.15,,351.9375,51.128125000000004,
591,458.0,103289.52,40406.56,-49715.88,225.52296943231443,88.22393013100437,-108.54995633187772
592,733.0,221799.0,319378.0,19738.01,302.5907230559345,435.71350613915416,26.92770804911323
593,13431.0,4524856.0,7859076.0,,336.89643362370634,585.1445164172437,
594,4882.0,2116229.78,1474239.28,,433.4759893486276,301.9744530929947,
595,2028437.0,563366273.0,783660741.01,-4417436.82,277.7341731589396,386.3372345357534,-2.1777540145442034
596,1733.0,466916.0,352432.0,1200.32,269.4264281592614,203.36526255049048,0.6926255049047894
597,24179.0,8196319.07,14955965.78,637091.31,338.9850312254436,618.5518747673601,26.348951983125854
598,27269.0,7749880.0,9761451.0,1755937.92,284.2011074846896,357.9687924016282,64.39319080274304
599,94382.0,35834863.0,54917003.45946751,6385295.65,379.67899599499907,581.8588656678976,67.65374382827234
600,19103.0,8270658.0,14324515.0,3408186.75,432.95074072135264,749.8568287703503,178.41107417683085
601,2990.0,1073974.54,1283535.093115911,-163736.68,359.1888093645485,429.2759508748866,-54.76143143812709
602,,,,,,,
603,1155876.0,358676896.0,485000522.0,-10916304.04,310.30741705857724,419.59563309559155,-9.444182628586457
604,332567.0,88766690.5,103343329.0,-4161991.69,266.9137061103477,310.7443883488139,-12.514746472139448
605,214.0,17434.4,31706.85,-17648.46,81.46915887850469,148.1628504672897,-82.46943925233644
606,2095.0,608257.0,606509.0,-143117.09,290.33747016706445,289.5031026252983,-68.31364677804295
607,254073.0,73999375.0,91876946.0,13259754.64,291.2524156443227,361.6163307395906,52.18875929358885
608,47345.0,14552037.0,20087300.0,2081868.31,307.3616432569437,424.2750026401943,43.97229506811701
609,281509.0,62826201.0,68324502.0,5024567.08,223.17652721582613,242.70805551509898,17.84869073457687
610,491563.0,129662987.0,153472918.0,-19940058.64,263.7769461900102,312.21413735370646,-40.56460441489697
611,507.0,183545.82,43557.35,,362.0233136094675,85.91193293885601,
612,213.0,77160.93,10643.8,-29917.47,362.25788732394363,49.97089201877934,-140.4576056338028
613,48710.0,15289106.0,34625393.0,4811777.33,313.8802299322521,710.847731471977,98.78417840279204
614,101241.0,32382491.22,47794308.61,401324.32,319.8555053782558,472.0845172410387,3.9640493475963297
615,9.0,1358.9300000000076,15054.802011253567,-2443.12,150.99222222222306,1672.7557790281742,-271.4577777777778
616,3060.0,300025.67,254744.52,,98.04760457516339,83.2498431372549,
617,630940.0,170872680.91666615,215887269.208502,-3105783.44,270.8223934394176,342.16766920547434,-4.922470345833201
618,10.0,2341.057142857143,1692.4134237728492,,234.1057142857143,169.24134237728492,
619,77397.0,24251992.0,30705750.0,3948940.01,313.34537514373943,396.7304934299779,51.02187436205537
620,247339.0,87519010.47626515,115945179.41689444,11417706.62,353.84233976956784,468.7703088348155,46.16217668867424
621,2683.0,1017074.56,737885.15,,379.08108833395454,275.0224189340291,
622,356422.0,113565491.51,77868258.46,-39114321.98,318.6264919393304,218.4720877499144,-109.74160399750856
623,525833.0,250472344.0,323221752.0,64851297.02,476.33439514066254,614.6851795151692,123.33059549324597
624,2659756.0,792882593.0,1082562250.0,-46784130.23,298.1035076149842,407.0156247415176,-17.589632368533053
625,1291544.0,482068666.0,469929005.0,-12386830.58,373.2498977967456,363.85055793685694,-9.590715128559307
626,217406.0,65677880.61,54041189.78,-9332073.48,302.09782899276007,248.57266947554345,-42.924636302585945
627,43144.0,18231157.0,17352915.0,63115.8,422.5652929723716,402.20922955683295,1.462910254033006
628,116325.0,35385364.0,44730192.0,6863660.42,304.19397378035677,384.5277627337202,59.004172963679345
629,33447.0,10045141.52,15860896.66,1720000.53,300.3301198911711,474.2098442311717,51.42465781684456
630,994.0,38528.0,34416.0,,38.76056338028169,34.62374245472837,
631,2351.0,1064770.4195238096,1359652.73873796,197264.42,452.9010716817565,578.3295358306933,83.90660144619312
632,30665.0,8559182.0,9790442.0,298016.86,279.1189303766509,319.27089515734554,9.718469264633947
633,470448.0,168011577.0,210195605.0,-3237217.38,357.1310261707989,446.7988066693875,-6.88113751147842
634,3900.0,1137651.0,587741.0,,291.7053846153846,150.70282051282052,
635,155.0,39144.0,16718.6,-11718.3,252.54193548387096,107.86193548387097,-75.60193548387096
636,324022.0,105458417.15,77700405.67999998,-25852344.53,325.46684222058997,239.79978421218306,-79.78576926875336
637,330905.0,144478467.0,261705910.0,51852279.7,436.6161496502017,790.8792855955637,156.69838684818907
638,96868.0,30600743.91929069,28845822.94811369,1142253.34,315.9014733378483,297.78485101492436,11.791854275921875
639,32.0,28404.0,22046.0,,887.625,688.9375,
640,130.0,35789.0,47401.0,,275.3,364.62307692307695,
641,12.0,2575.92,,,214.66,,
642,,6850.0,,,,,
643,76021.0,21208977.19,19608073.02,-2527671.54,278.9884004419832,257.92969074334724,-33.24964864971521
644,270.0,141579.44,58426.78999999999,,524.3682962962963,216.3955185185185,
645,297884.0,117073563.0,118616160.34,9680258.57,393.0172919660002,398.19580890548,32.49673889836312
646,,,,,,,
647,187810.0,58621412.0,25640382.0,-8608201.54,312.1314732974815,136.5229859964858,-45.834628294553
648,14930.0,6471172.88,3626616.76,-1072057.02,433.4342183523108,242.90802143335566,-71.80556061620898
649,,,,,,,
650,6049.0,2884114.13,3251346.46,,476.7918879153579,537.501481236568,
651,,,,,,,
652,8505.0,2661666.91,2139771.392,16975.57,312.9531934156379,251.58981681363903,1.995951793062904
653,3120.0,999909.67,1046345.73,,320.4838685897436,335.3672211538462,
654,1019835.0,355349837.0,335721470.0,8615922.98,348.4385581981399,329.19194771703263,8.44834995857173
655,,,,,,,
656,36813.0,14524584.65,16070654.17,-414394.03,394.5504210469128,436.5483435199522,-11.256730774454677
657,50993.0,17767630.0,32877829.0,5534568.01,348.4327260604397,644.7518090718333,108.53583844841448
658,377602.0,118212880.95,132898521.84,-3234564.95,313.0621155343457,351.9539669811071,-8.566069432894954
659,544809.0,189594963.0,211322829.0,3622506.76,348.00262660859124,387.88424750692445,6.649131640630019
660,1809.0,667368.0,1367339.0,437792.66,368.9154228855721,755.8535102266445,242.00810392482032
661,,,,,,,
662,2064.0,1070968.11,846268.33,,518.879898255814,410.0137257751938,
663,36.0,17933.28,161955.3271519232,-15341.23,498.14666666666665,4498.759087553422,-426.1452777777778
664,2200.0,994457.07,635770.73,,452.0259409090909,288.98669545454544,
665,810658.0,271084672.0,361029515.61,-14555844.07,334.40078553471375,445.35367024071803,-17.955591716852236
666,,,,,,,
667,2028.0,421461.0,432622.0,-7622.19,207.82100591715977,213.32445759368835,-3.7584763313609466
668,2384.0,643822.0,271989.0,,270.0595637583893,114.08934563758389,
669,53788.0,13453355.0,22994377.0,201919.38,250.11814902952332,427.5001301405518,3.753985647356288
670,572020.0,174208086.0,176193563.0,-1043395.44,304.54894234467326,308.0199346176707,-1.8240541239816788
671,139552.0,44433569.0,69065181.0,3672370.39,318.4015205801422,494.9064219789039,26.31542643602385
672,154506.0,45750926.0,72189787.0,-2809177.34,296.11099892560804,467.22966745628,-18.181671520847086
673,,,,,,,
674,,,601.64,,,,
675,5498.0,2567338.0,3053213.0,-21716.99,466.9585303746817,555.3315751182248,-3.9499799927246273
676,,,,,,,
677,2218.0,899910.21,547940.29,,405.7304824165915,247.04251127141572,
678,2916902.0,856845692.0,1134323885.0,22571330.93,293.75196424151375,388.8796692518295,7.738117677590814
679,,,,,,,
680,15249.0,4098764.8700000006,2798856.850000001,-112658.65,268.78909239950167,183.54363236933577,-7.3879369138959925
681,1608.0,459621.0,191155.0,,285.8339552238806,118.87748756218906,
682,8862.0,3334637.81,3792328.45,315512.89,376.28501579778833,427.93144324080345,35.60289889415482
683,59553.0,21297500.0,20491491.0,746097.06,357.6226218662368,344.08830789380886,12.528286736184576
684,368678.0,99796456.0,119274416.0,-25536300.68,270.6873097933698,323.5192118867955,-69.26450908380755
685,2010.0,972773.15,574155.03,,483.9667412935323,285.64926865671646,
