,MM_smallgroup,Premium_smallgroup,Costs_smallgroup,Transfers_smallgroup,Premium_smallgroup_pmm,Costs_smallgroup_pmm,Transfers_smallgroup_pmm
171,40411.0,17538760.0,15113808.0,,434.00955185469303,374.00232609932937,
172,99385.0,56256497.295,38199878.97,2862053.98,566.0461568144086,384.3626198118428,28.797645318710067
173,11063.0,4344759.46,3355268.39,-233155.74,392.7288673958239,303.28738949651995,-21.075272530055138
174,,,,,,,
175,,,-881.8,,,,
176,1675.0,1057190.0,1126073.0,54610.53,631.1582089552239,672.2823880597015,32.60330149253731
177,684990.0,265701590.05,200469583.3,-4486504.66,387.8911955648988,292.6605984028964,-6.549737456021256
178,65417.0,29873400.0,22085910.7,22552.36,456.6611125548405,337.6172967271504,0.34474769555314366
179,365173.0,154628760.3,120705011.78,3485222.28,423.4397403422488,330.54199456148183,9.544030582764881
180,242609.0,90601921.0,77414059.0,-2393268.87,373.4483098318694,319.0898070557976,-9.864715942112618
181,1307376.0,516518316.3744821,402598661.7001228,-2579052.1,395.0801577927712,307.94405106115056,-1.972693471503225
182,,,,-462123.43,,,
183,736432.0,321417485.0,290955924.0,7322488.29,436.45236084254896,395.08864905381625,9.943196778521303
184,243.0,155695.84,23982.1,-24645.33,640.723621399177,98.6917695473251,-101.42111111111112
185,213566.0,74005222.0,56730842.0,662917.71,346.52155305619806,265.6361124898158,3.1040414204508204
186,325505.0,119285877.0,86533763.0,-6719908.37,366.46403895485474,265.84465061980615,-20.644562664167985
187,282975.0,110824974.0,91743800.0,-778728.87,391.6422793532998,324.2116794769856,-2.751935223959714
188,44953.0,17696901.86,13170620.48,459305.01,393.67565813182654,292.98646319489245,10.217449558427692
189,253629.0,85953212.0,80823214.0,-1170299.82,338.8934703839072,318.66708459994715,-4.614219273032658
190,1294.0,529087.0,721495.0,26939.77,408.8771251931994,557.5695517774343,20.81898763523957
191,23378.0,9894809.74,8962934.237932391,-76811.45,423.2530473094362,383.3918315481389,-3.2856296518093933
192,26641.0,10086788.0,8950472.0,370973.92,378.6189707593559,335.9660673398146,13.924924740062309
193,1503.0,674052.0,544466.0,29025.45,448.4710578842315,362.2528276779774,19.311676646706587
194,11476.0,3738799.23,2638176.59,-13857.81,325.79289212269083,229.88642296967583,-1.2075470547229
195,149935.0,51288916.26,34886888.61,855194.75,342.0743406142662,232.6800854370227,5.703769966985694
196,201.0,87961.0,23145.0,39118.81,437.6169154228856,115.14925373134328,194.62094527363183
197,331.0,134695.0,81290.0,-47915.07,406.9335347432024,245.58912386706947,-144.75851963746223
198,18569.0,6176208.73,6172958.69,-3537357.91,332.60858042974854,332.4335553880123,-190.49802951155152
199,1180164.0,411892821.0,338490052.0,3724624.74,349.0132057917374,286.81611369267324,3.156023010361272
200,6031.0,1926271.0,2519257.0,-22573.51,319.3949593765545,417.71795722102473,-3.742913281379539
201,7678.0,2802289.0,1967321.0,-8581.91,364.9764261526439,256.2283146652774,-1.1177272727272727
202,2390.0,838112.0,432093.1,-19387.07,350.6744769874477,180.7920920502092,-8.111744769874477
203,121353.0,45713695.39,32282775.33,-608397.92,376.7001671981739,266.02371041507007,-5.013455950821158
204,116813.0,34270847.25,32234445.0,-1382800.26,293.38213426587794,275.9491238132742,-11.837725766823898
205,11596.0,2872719.0,3062786.0,-45007.5,247.73361503966885,264.1243532252501,-3.8812952742324938
206,3385.0,965867.0,825183.0,-196033.64,285.3373707533235,243.77636632200887,-57.912449039881835
207,890.0,346998.0,149629.0,-54156.38,389.885393258427,168.12247191011235,-60.849865168539324
208,272370.0,83378368.0,66432363.0,-831183.51,306.12170209641295,243.90484634871683,-3.0516705584315456
209,31.0,11907.42,25874.55000000001,18122.94,384.1103225806452,834.6629032258068,584.6109677419355
210,120.0,60154.87,23005.92,-13618.27,501.29058333333336,191.71599999999998,-113.48558333333334
211,795.0,251177.0,157662.0,9713.17,315.9459119496855,198.31698113207548,12.21782389937107
212,,,,,,,
213,21577.0,6502477.0,4268123.185982418,-80877.14,301.3614960374473,197.8089255217323,-3.7483032859062893
214,1652.0,633926.38,308990.78,-174731.4,383.7326755447942,187.04042372881358,-105.76961259079903
215,499500.0,160160285.17,129954058.87876111,2750572.03,320.6412115515515,260.1682860435658,5.50665071071071
216,,,,,,,
217,42936.0,11712836.0,10036039.0,-476618.51,272.7975591578163,233.7441540898081,-11.10067332774362
218,221076.0,88652309.0,77293807.0,-1104554.13,401.0037679350088,349.6254998281134,-4.996264316343701
219,3436.0,1083081.0,816919.0,-348670.8,315.21565774155994,237.75291036088475,-101.47578579743887
220,,,,,,,
221,203050.0,74845540.75,58358967.0,-2373664.9,368.60645530657473,287.4118049741443,-11.690051218911597
222,83079.0,31219306.1,20467686.95,458501.8,375.778549332563,246.36414677596022,5.518865176518735
223,4030984.0,1819321509.0,1492642242.0,10877027.26,451.3343414411965,370.29227652602935,2.698355354424627
224,35480.0,16159785.94,8891532.15,-1185146.24,455.4618359639233,250.6068813416009,-33.4032198421646
225,119.0,108972.81172858825,28784.084187532066,-18665.99,915.7379136856155,241.88306039942913,-156.85705882352943
226,7613.0,3437978.0,2654552.0,-167167.35,451.59306449494284,348.68672008406674,-21.958143964271642
227,5641.0,2473639.79,1432218.21,-586082.45,438.51086509484134,253.89438220173727,-103.89690657684807
228,44797.0,18041254.9859648,15167399.152425922,-1525019.48,402.73355327287095,338.58068960925783,-34.04289305087394
229,18.0,13314.0,1696.0,-3428.71,739.6666666666666,94.22222222222223,-190.48388888888888
230,47122.0,20367084.02,22466697.868436635,1306490.38,432.2202796995034,476.7772562377793,27.725698824328337
231,,,-1326.8,,,,
232,9287.0,3227848.0,1804556.0,-25545.56,347.5662754387854,194.30989555292345,-2.7506794443846236
233,397474.0,175214321.60523218,131272620.0939552,1632766.92,440.81957965862466,330.2671875241027,4.107858425959937
234,,,,,,,
235,185509.0,79597689.41,52401539.77000001,-1111838.73,429.0772383550124,282.4743800570323,-5.993448997083699
236,,,,,,,
237,91889.0,29968027.7028027,29579357.78664504,-9219351.96,326.1329180076255,321.9031416888315,-100.33139940580485
238,,,,,,,
239,721188.0,320581905.61,238884399.17,4056740.92,444.5191900170275,331.2373461150213,5.625081005230259
240,61975.0,24583217.04,18481081.59,127525.13,396.6634455828963,298.20220395320695,2.0576866478418716
241,9173.0,4211168.25,3324887.2,-313297.56,459.0829881173008,362.46453722882376,-34.154318107489374
242,124892.0,49757517.64,47755824.4255869,-542240.33,398.40436248919065,382.3769691060028,-4.341673846203119
243,1731779.0,720643767.8160001,524940371.52,6782799.4,416.1291757296977,303.12203319245697,3.9166656946411758
244,12914.0,6910090.6,4423229.930000002,-313624.0,535.0852253368437,342.51432011770186,-24.28558153941459
245,77.0,28184.53,22547.624,,366.03285714285715,292.8262857142857,
246,,,,,,,
247,10466.0,4763653.0,3235061.0,-150173.33,455.1550735715651,309.10194916873684,-14.348684311102616
248,25360.0,8793500.62,6540467.6,-48636.23,346.746869873817,257.9048738170347,-1.9178324132492115
249,,,-94.6,,,,
250,5118.0,1810031.5700002,787570.7091403222,-102658.68,353.6599394295037,153.88251448619033,-20.05835873388042
251,3179.0,2042459.0,1996077.12,-153245.43,642.4847436300723,627.8946586977037,-48.20554576910978
252,591.0,390035.0,302898.0,-27473.51,659.9576988155668,512.5177664974619,-46.48648054145516
253,267643.0,107896491.0,88348755.0,2912178.01,403.1358600822738,330.0992553513449,10.880830098302589
254,,,,,,,
255,,,,,,,
256,66436.0,29003530.0,24771189.53,-852678.23,436.56345957011257,372.85793139261847,-12.834581100608103
257,761207.0,313508265.09,241519487.17,-6771739.27,411.85678151935014,317.284900388462,-8.896054910162412
258,,,,,,,
259,13950.0,6349203.0,4666924.0,-183612.65,455.14,334.54652329749104,-13.162197132616487
260,20912.0,8195544.0,6342209.0,472972.29,391.9062739097169,303.28084353481256,22.617267119357304
261,5735.0,2726359.0,1693821.0,-241241.52,475.3895379250218,295.3480383609416,-42.064781168265036
262,4215.0,2292426.0803169,1705617.4634369237,-153115.64,543.8733286635587,404.6542024761385,-36.32636773428233
263,150375.0,54445403.6936009,39213009.36856327,-627510.77,362.06419746368016,260.7681421018339,-4.172972701579385
264,1169721.0,369766846.0,346674858.0,1209308.94,316.11542068578746,296.37397122903667,1.0338439166262723
265,210867.0,74388715.06749491,62904999.88300727,453059.45,352.775517589262,298.3159995779675,2.14855548758222
266,3063.0,839140.0,587354.0,-355578.67,273.9601697682011,191.75775383610838,-116.08836761345086
267,,,,,,,
268,,,-4.32,,,,
269,2181.0,806009.5000001,832433.9761854266,37672.29,369.55960568551126,381.67536734774257,17.272943603851445
270,,,,,,,
271,140.0,66361.16,21080.93,-152312.88,474.00828571428576,150.57807142857143,-1087.949142857143
272,66865.0,25373042.23,22294989.6,-684315.4,379.4667199581246,333.43288117849403,-10.234284005084874
273,80281.0,35083671.4,24534337.1,-413025.79,437.0108917427536,305.60577347068426,-5.144751435582516
274,655.0,229809.0,141117.0,-22779.35,350.85343511450384,215.44580152671756,-34.777633587786255
275,6579.0,2806407.65,1777184.9700000002,745826.49,426.5705502355981,270.12995440036485,113.3647195622435
276,114221.0,52489052.65000005,38424728.43259759,827921.82,459.5394248868426,336.4068641720664,7.248420343019234
277,156743.0,57943648.72,43219975.64,-1525779.62,369.6729596856,275.7378360756142,-9.734275980426558
278,22811.0,8856805.87,5635982.822419298,-229788.82,388.2690750076717,247.07302715441224,-10.073596948840471
279,1226.0,503698.0,736772.0,109791.51,410.84665579119087,600.9559543230016,89.55261827079934
280,624026.0,222550368.251865,184276462.7712612,-1964729.71,356.6363713240554,295.30253991221707,-3.1484741180655935
281,6190.0,1660480.0,1305738.0,-16224.72,268.2520193861066,210.94313408723747,-2.6211179321486267
282,65556.0,25347819.05,19429415.86,-331779.58,386.6590251083044,296.378910549759,-5.06101012874489
283,2670.0,544922.73,316692.6,-121359.44,204.09091011235955,118.6114606741573,-45.45297378277154
284,474.0,182851.0,162773.0,39912.04,385.76160337552744,343.4029535864979,84.20261603375528
285,809561.0,297902039.207,218716697.7,4368115.21,367.97973124569984,270.1670383084165,5.395659141188866
286,57606.0,20844436.0,19114650.37427734,-1208814.63,361.84487726972884,331.8170047265448,-20.98417925216123
287,,,,,,,
288,23206.0,8421891.0,5659283.74,-293318.64,362.9186848228906,243.87157373093166,-12.639775920020686
289,,,-5.84,,,,
290,,,,,,,
291,4.0,1434.83,-39.56,-49.32,358.7075,-9.89,-12.33
292,3394.0,1441472.6723522374,862357.2742356658,-471751.15,424.7120425315962,254.08287396454503,-138.995624631703
293,15659.0,6868848.510000003,5789272.249999997,20110.13,438.65179832684095,369.7089373523212,1.2842537837665242
294,532442.0,234254607.0,197420464.0,-1581186.14,439.9626757468419,370.7830411575345,-2.9696871020693334
295,,,,,,,
296,2099.0,743923.6,1444563.63,-65433.61,354.41810385898043,688.2151643639828,-31.17370652691758
297,2758.0,971390.0,617968.0,-14565.43,352.20812182741116,224.06381435823062,-5.2811566352429296
298,11302.0,5160642.66,3790548.94,-139379.33,456.6132242081048,335.3874482392497,-12.33227127941957
299,434330.0,155091545.3133608,130219511.84410962,-4759020.22,357.0822768709525,299.8169867246325,-10.95715290217116
300,,,-1386.72,,,,
301,2901.0,637263.94,1204366.7733000002,-177962.62,219.67043778007582,415.15573019648406,-61.34526714925887
302,15385.0,6895025.0,5255281.749999999,-33096.77,448.1654208644784,341.5847741306467,-2.1512362690932725
303,204666.0,80130390.9,59202736.85,-301664.16,391.5178432177304,289.26512879520783,-1.4739339216088652
304,53216.0,20194548.23,18118526.89,-727200.2,379.48264112297056,340.4714163033674,-13.665066897173782
305,739.0,376449.0,151771.0,-30629.8,509.4032476319351,205.37347767253044,-41.44763193504736
306,177.0,75775.37,30251.61,-20620.65,428.1094350282486,170.91305084745764,-116.50084745762713
307,1880339.0,774721431.0,647766322.0,7830648.73,412.01157397682016,344.49443531193043,4.1644877492835075
308,37764.0,17146111.0,15695699.0,,454.0332327083995,415.6259665289694,
309,606516.0,296956074.0,252485493.0,,489.6096294244505,416.2882644480937,
310,,,,,,,
311,40095.0,18390868.27,13102996.34,,458.68233620152137,326.79876144157623,
312,239883.0,100246349.0,85339388.0,,417.8968455455368,355.7542135124206,
313,1323837.0,584727404.870005,522452263.7636873,,441.69139015604264,394.6499937406851,
314,25535.0,13943191.0,12879794.0,,546.0423340513021,504.397650283924,
315,549573.0,207754495.17748952,184494827.4547366,,378.0289336948677,335.7057705795892,
316,2375271.0,1033893054.0,949715934.0,,435.27372413505657,399.83477001150607,
317,27677.0,12929270.372725055,13013008.258412816,,467.1485483515213,470.17408889738107,
318,23154.0,6882351.0,3700637.0,,297.2424203161441,159.8271141055541,
319,6684.0,1767442.0,1524681.0,,264.4287851585877,228.10906642728904,
320,,,,,,,
321,297977.0,127317847.43626414,111821066.3015872,,427.2740763087894,375.26744111655324,
322,16520.0,7130764.46,7881753.914410758,,431.6443377723971,477.1037478456875,
323,114120.0,33484658.529999904,34960238.29145266,,293.41621565019193,306.34628716660234,
324,104262.0,34362645.85,26551478.2,-6945127.9,329.57976875563486,254.66112485852946,-66.61226429571656
325,162340.0,67297519.62,48769395.87,1835041.07,414.5467513859801,300.4151525810028,11.30369021806086
326,1797148.0,747901222.79,490530493.51,6517475.95,416.1600618257372,272.94941402154967,3.6265660646758087
327,36198.0,15592462.38,8437895.47,-1678830.01,430.7548035803083,233.103913752141,-46.379081993480305
328,3185.0,1376424.0,806968.0,,432.1582417582418,253.3651491365777,
329,,,,,,,
330,51225.0,30518970.66,23452739.98,7207643.04,595.7827361639825,457.83777413372377,140.70557423133235
331,118325.0,49965339.23,31772594.96,-282416.8,422.272040819776,268.5197123177689,-2.3867889287978024
332,35749.0,13600283.259999998,7959351.25,-655553.92,380.43814540266857,222.64542364821395,-18.337685529665166
333,98885.0,34711015.0,27253492.47,-1649007.49,351.02406836223895,275.6079533801891,-16.67601243869141
