,MM_individual,Premium_individual,Costs_individual,Transfers_individual,Premium_individual_pmm,Costs_individual_pmm,Transfers_individual_pmm
694,1444.0,482388.0,135657.0,,334.06371191135736,93.94529085872576,
695,250366.0,90029954.0,78063723.0,-11219947.68,359.59337130441037,311.7984191144165,-44.814182756444566
696,65898.0,12234932.0,15439336.0,1635203.19,185.66469392090806,234.29142007344683,24.814155057816624
697,199052.0,70503942.0,103007596.0,19660297.48,354.1986114181219,517.4908868034483,98.76965556738944
698,898.0,432328.68,302838.26,,481.4350556792873,337.2363697104677,
699,,,,,,,
700,72327.0,17863786.0,23497534.0,3281469.92,246.98640894824894,324.87914610034983,45.36991607560109
701,8062.0,2907863.63,4495865.09,428044.47,360.6876246588936,557.6612614735798,53.09407963284544
702,2971.0,1515240.68,1064726.15,,510.01032648939747,358.3729888926287,
703,,,,,,,
704,216.0,80459.49,41364.93,,372.4976388888889,191.50430555555556,
705,46293.0,15696661.0,16360933.0,1425226.46,339.07201952779036,353.42131639772754,30.787083576350636
706,30344.0,12723891.0,17699706.0,6256017.45,419.3214803585552,583.3016741365674,206.16983423411548
707,30774.0,13542943.0,30333327.0,11449602.2,440.0774354974979,985.6803470462079,372.0544030675245
708,232541.0,71555581.14,34938041.98,-24258945.68,307.7116772526135,150.24465354496624,-104.32115489311562
709,428008.0,148391467.6,123818071.4,890216.02,346.7025560269901,289.2891520719239,2.0799050952318647
710,166734.0,52360996.0,43701177.0,-1364790.9,314.03910420190243,262.10117312605706,-8.185438482852927
711,61981.0,24686911.0,20741164.0,2144483.77,398.29804294864556,334.63745341314274,34.59905083816008
712,974829.0,320686452.0,231934471.0,-32176872.96,328.9668772677054,237.92323679332478,-33.007710029143574
713,93203.0,33616324.0,42377538.0,3727521.87,360.6785618488675,454.67997811229253,39.99358250270914
714,17442.0,7086075.0,8800956.0,3774960.62,406.26504987960095,504.5841073271414,216.42934411191376
715,894365.0,344483991.0,303743793.0,-7124602.23,385.17159213520205,339.61949875051016,-7.966101345647471
716,39006.0,11282241.0,18378882.0,1956765.45,289.24373173357947,471.1808952468851,50.16575526842024
717,634134.0,219595069.0,230474233.0,32511257.78,346.2912712455096,363.44720989570027,51.268750421835136
718,77117.0,18539402.0,22075328.0,789160.16,240.40616206543305,286.25760856879805,10.233283971108834
719,579.0,41754.06,42578.55757,,72.1140932642487,73.53809597582037,
720,773.0,283645.8,424179.57,,366.94152652005175,548.7445924967659,
721,107.0,49001.31,42943.77,,457.95616822429906,401.3436448598131,
722,32.0,6688.06,8703.7,,209.001875,271.990625,
723,,,,,,,
724,57887.0,22134036.0,20067780.16,,382.36626531000053,346.67162160761484,
725,24.0,30142.0,5496.429375,-4592.6,1255.9166666666667,229.01789062499998,-191.35833333333335
726,241900.0,101860614.0,157754750.0,-21936044.54,421.0856304257958,652.1486151302191,-90.68228416701116
727,367520.0,129839861.8,127342878.3,-5890042.47,353.2865199172834,346.4923767414018,-16.026454260992598
728,,,,-5448131.61,,,
729,1.0,1147.33,,,1147.33,,
730,22068.0,8563146.0,9534047.0,1297858.57,388.03452963567156,432.03040601776326,58.81178946891427
731,43139.0,22631274.92,26227200.12,417451.12,524.6128774426853,607.969589466608,9.676884489672918
732,37196.0,17100722.0,20523312.0,-626288.42,459.7462630390365,551.7612646521131,-16.837520701150662
733,82.0,46000.0,79000.0,,560.9756097560976,963.4146341463414,
734,118386.0,32154163.39,34500075.4,3660246.43,271.6044413190749,291.4202304326525,30.91789932931259
735,,,-266.35,,,,
736,3567.0,1024179.0,356364.0,,287.1261564339781,99.90580319596299,
737,33965.0,21219228.85,14752671.73,-2323453.55,624.738078904755,434.3492339172678,-68.4072883851023
738,12941.0,2668847.69,1645106.38,,206.2319519357082,127.12359013986554,
739,,,,,,,
740,7914.0,3483939.53,5994594.09,553470.57,440.2248584786454,757.4670318423048,69.93562926459438
741,,,,,,,
742,33299.0,15462249.0,20675214.0,4461487.73,464.34574611850206,620.8959428211058,133.98263401303345
743,18001.0,3010754.0,1918512.4319999998,17211.06,167.2548191767124,106.57810299427808,0.9561168823954226
744,41406.0,10327768.0,11704591.0,556347.7,249.42684635077043,282.6786214558277,13.436402936772447
745,291458.0,136470890.0,159303095.0,-4769092.74,468.23518311386204,546.5730739935085,-16.362881581565784
746,174728.0,46309458.0,55624624.0,5745648.38,265.03741815850924,318.3498008332952,32.883386635227325
747,3113.0,1736417.03,961523.73,,557.7953838740765,308.87366848699,
748,14670.0,5908205.32,7068437.39,1384844.33,402.74064894342195,481.82940627130193,94.3997498295842
749,452.0,226702.45,168672.41,,501.554092920354,373.16904867256636,
750,101128.0,34056627.0,41162595.0,7490116.39,336.7675322363737,407.0345997152124,74.06570277272367
751,,,,,,,
752,415053.0,129521835.0,159237537.0,9253503.82,312.0609536613396,383.65591141372306,22.294752284647984
753,211549.0,77520118.0,108667711.0,6159459.81,366.44048423769436,513.6763161253422,29.115995868569456
754,23174.0,3895195.0,3205857.43,,168.08470699922327,138.3385444895141,
755,4211.0,437776.18,973399.31,-107392.55,103.96014723343623,231.15633103775826,-25.50286155307528
756,,,,,,,
757,374909.0,136496369.6,161435614.0,128655.69,364.07866869026884,430.5994628029735,0.3431651147345089
758,1816.0,513721.0,288234.0,,282.886013215859,158.7191629955947,
759,,,,,,,
760,1101.0,152551.0,379669.0,36581.6,138.55676657584016,344.8401453224341,33.22579473206176
761,,,,,,,
762,10232.0,2979189.0,1941942.0,-57844.83,291.1638975762314,189.79104769351056,-5.653325840500391
763,629.0,376802.06,539608.89,,599.0493799682035,857.8837678855326,
764,1683.0,407310.0,114751.87,-50038.73,242.01426024955435,68.18292929292929,-29.731865715983364
765,124364.0,53463568.0,56230763.0,6093726.2,429.89585410568975,452.14662603325723,48.99911710784472
766,29.0,33478.0,134.4865763,-16001.9,1154.4137931034484,4.637468148275862,-551.7896551724137
767,1665.0,432861.0,570993.0,-913.16,259.9765765765766,342.9387387387387,-0.5484444444444444
768,4031.0,1290963.0,885947.0,,320.2587447283552,219.78342842967007,
769,58833.0,18222132.0,23249945.0,36704.98,309.72637805313343,395.1854401441368,0.6238842146414428
770,232.0,144098.8,161034.69,,621.1155172413793,694.1150431034483,
771,89500.0,46238921.0,55870252.0,-6063477.37,516.6359888268156,624.2486256983241,-67.7483505027933
