,MM_smallgroup,Premium_smallgroup,Costs_smallgroup,Transfers_smallgroup,Premium_smallgroup_pmm,Costs_smallgroup_pmm,Transfers_smallgroup_pmm
342,42638.0,17834056.17,13062406.35,-208051.89,418.2667144331348,306.35598175336554,-4.879494582297482
343,280485.0,109196040.3,90662031.21,-25221.44,389.31151505428096,323.23308273169687,-0.08992081572989642
344,44.0,20991.12,5139.32,-7048.39,477.0709090909091,116.80272727272727,-160.19068181818182
345,,,,472459.61,,,
346,401885.0,176119953.1,131972387.0,1407580.23,438.2347017181532,328.38346044266393,3.502445301516603
347,1008598.0,394712226.8,283142083.6,2366744.33,391.3474216684943,280.7283809803311,2.3465685337468445
348,671313.0,286402473.3,213611173.3,6325614.34,426.6303100044242,318.19907152103417,9.422749656270621
349,,,,,,,
350,,,,,,,
351,,,,,,,
352,,-1.28,-100.0,,,,
353,871515.0,325971359.0,270821025.0,-241806.75,374.02839767531253,310.74740538028607,-0.277455637596599
354,30904.0,12437289.34,8349688.972,-202527.52,402.4491761584261,270.18149663473986,-6.553440331348693
355,41245.0,14910653.08,11162245.47,-171305.95,361.51419759970906,270.63269414474485,-4.153374954539944
356,31446.0,10799299.19,9734804.52,-134468.89,343.4236211282834,309.57210837626405,-4.276184252369141
357,2500.0,956266.25,547356.96,-98160.48,382.5065,218.942784,-39.264192
358,55.0,14816.72,10093.65,-47174.8,269.3949090909091,183.52090909090907,-857.7236363636364
359,6518.0,2563693.79,2386907.85,351118.53,393.3252209266646,366.20249309604174,53.86905952746242
360,71504.0,16088054.77,10640099.47,544325.88,224.9951718784963,148.80425528641754,7.61252349518908
361,,,,,,,
362,,,,,,,
363,8582.0,3531608.0,3143593.0,-369600.6,411.5134001398275,366.3007457469121,-43.06695408995572
364,87348.0,32842335.6,27740832.74,30184.01,375.99413380958924,317.58978728763105,0.34556040206988137
365,451175.0,167188123.0,143864441.2,157176.77,370.56158475092815,318.86616324042774,0.34837207292070704
366,266.0,116434.29,15115.08,182239.73,437.7228947368421,56.82360902255639,685.1117669172933
367,283936.0,120807082.4,86490810.4,-7434771.42,425.4729319283219,304.61375239490593,-26.184673377099063
368,,,,-5608555.46,,,
369,541960.0,144417632.3,99284453.45,-2779689.38,266.47286201933724,183.19516837035945,-5.1289567126725215
370,163393.0,71619877.24,53229000.55,-2599069.46,438.32892008837587,325.77283329151186,-15.90685929017767
371,44008.0,19117320.74,11935046.37,-943358.48,434.40557944010175,271.2017444555535,-21.436067987638612
372,49516.0,21622736.64,18280359.19,-850145.02,436.6818127473948,369.18085447128203,-17.169097261491235
373,10145.0,4624814.82,2326393.23,-326022.64,455.87134746180385,229.31426614095614,-32.13628782651553
374,300328.0,128312669.3,97456924.15,-93039.81,427.241779987214,324.5016253895741,-0.3097939919021869
375,355.0,153971.9,79185.29,-55136.27,433.72366197183095,223.05715492957745,-155.3134366197183
376,69917.0,30677960.0,27924061.0,369444.19,438.7768353905345,399.3887180514038,5.284039503983294
377,1792683.0,791209137.0,616874517.0,20320343.9,441.3547386793984,344.1068593833935,11.335157359109223
378,,,,,,,
379,,4360.2,-23647.0,,,,
380,,,,,,,
381,,,,,,,
382,61234.0,25232744.58,22500865.21,-1552877.7,412.0708198059901,367.45705343436657,-25.359729888623967
383,2498.0,875386.5,981363.8741,129354.14,350.4349479583667,392.859837510008,51.783082465972775
384,52001.0,20069057.71,17663438.2,634824.54,385.93599565392975,339.67497163516083,12.207929462894946
385,599004.0,248411347.2,206417547.7,788699.06,414.70732616142794,344.6012842986023,1.3166841289874527
386,457235.0,174582436.0,144424533.0,-3814395.91,381.8221177293952,315.8649993985587,-8.342309556355048
387,43736.0,17604057.6,15642943.58,-733269.63,402.5072617523322,357.66744969818916,-16.765813746113043
388,38974.0,13290556.92,12227152.84,-511279.04,341.0108513367886,313.7258900805665,-13.118464617437265
389,40.0,13317.0,2310.0,-8402.32,332.925,57.75,-210.058
390,21587.0,9091231.31,8754500.97,299763.65,421.1438046046232,405.5450488720063,13.88630425719183
391,346488.0,134530655.8,109683036.2,4767583.27,388.2693074507631,316.55652201519246,13.759735604119046
392,,,0.03,,,,
393,,,,,,,
394,,,,,,,
395,74309.0,29851504.0,28989646.0,-2828659.52,401.72124507125653,390.1229460765183,-38.06617664078375
396,319000.0,136840461.1,112153353.4,-2597413.63,428.96696269592474,351.5779103448276,-8.142362476489028
397,2393.0,1024218.0,460240.0,-527864.53,428.0058503969912,192.32762223150857,-220.58693272043462
398,6033.0,3381496.32,3174758.36,-178154.7,560.4999701640975,526.2321166915299,-29.530034808552962
399,646.0,203685.0,282036.0,-24124.42,315.3018575851393,436.5882352941176,-37.34430340557275
400,70518.0,33465188.2,31458875.69,1864931.25,474.5623557105987,446.1112863382399,26.446173317450864
401,43504.0,25085934.01,20381933.52,1894646.99,576.6351142423686,468.5071147480691,43.55109851967635
402,334289.0,158826771.8,119513325.1,2396638.59,475.11815165919313,357.5149798527621,7.169361211406896
403,,,,,,,
404,206283.0,101844922.0,71993263.0,-13205635.95,493.7145668814202,349.00240446377063,-64.01708308488823
405,381747.0,172487858.5,133464628.6,-9662880.03,451.8381506599921,349.6153960607418,-25.312261864533316
406,103446.0,45163153.0,43749502.98,-7147951.36,436.58675057517934,422.92116640566087,-69.09838331109951
407,588685.0,288846932.7,229722912.5,-5730100.37,490.6646724479136,390.23061994105507,-9.733729193031927
408,380580.0,199571712.0,160989504.0,-1777877.29,524.3883335960902,423.0109411950181,-4.671494271900783
409,100068.0,49202324.61,40196881.83,-189101.21,491.6888976495983,401.6956652476316,-1.8897270855818042
410,152.0,92017.0,43934.0,523.26,605.375,289.0394736842105,3.4425
411,6214.0,3769814.0,3439717.0,57146.87,606.6646282587706,553.5431284196975,9.19647087222401
412,20075.0,14139712.0,13656595.0,3260175.89,704.3443088418431,680.278704856787,162.39979526774596
413,752670.0,415118596.8,329869256.6,7713849.61,551.5280226394037,438.26545046301834,10.248647627778443
414,2849028.0,1402688404.0,1113722615.0,26681850.74,492.33928343280587,390.9131868833862,9.365246933340073
415,,,,,,,
416,172372.0,54802406.0,49721019.36,-5084621.64,317.93102127955814,288.4518330123222,-29.497955816489917
417,135687.0,57336289.0,54455040.0,-3330860.38,422.56287632566125,401.3283512790466,-24.548117210933988
418,62198.0,25078107.0,19728457.0,-786361.4,403.197964564777,317.18796424322323,-12.642872761182032
419,63121.0,31394078.21,25865699.11,313275.66,497.36344813928804,409.77961550038816,4.963097225962833
420,189199.0,92858680.0,85301596.72,8888567.76,490.79899999471456,450.85648824782373,46.97999334034535
421,,,,,,,
422,,,,,,,
423,,,,,,,
424,208867.0,68321446.19,49493609.67,-2436180.93,327.10502946851346,236.96232372753954,-11.663790498259658
425,119288.0,43692640.92,32569482.25,-2389813.59,366.27859399101334,273.03234399101336,-20.033981540473476
426,99773.0,38310142.0,28718895.0,-1995391.69,383.9730387980716,287.84235213935636,-19.999315345835043
427,11068.0,4367935.01,1827859.0,-761267.17,394.6453749548247,165.14808456812432,-68.78091525117456
428,3066.0,1098360.158,471348.9341,-236913.35,358.23879908675804,153.7341598499674,-77.27115133724723
429,3458.0,1277010.137,668180.089,-178229.69,369.29153759398497,193.22732475419318,-51.54126373626374
430,29500.0,12987806.72,13881524.0,-61193.17,440.2646345762712,470.56013559322037,-2.074344745762712
431,871.0,480437.0,294397.0,-37586.32,551.5924225028702,337.9988518943743,-43.15306544202067
432,16.0,7809.88,1775.52,-1074.53,488.1175,110.97,-67.158125
433,144.0,51967.58,57224.97,-462.04,360.8859722222222,397.395625,-3.2086111111111113
434,5292.0,2310310.33,1203963.57,224843.43,436.5665778533636,227.50634353741498,42.48742063492063
435,288169.0,100019819.4,67882561.78,266851.71,347.08736678823885,235.56510859946766,0.926025040861439
436,12714.0,5761840.91,5171046.4860000005,534684.37,453.1886825546642,406.720661160925,42.05477190498663
437,76363.0,34540535.47,23895294.18,538856.08,452.32030525254373,312.9171742859762,7.05650747089559
438,105348.0,43854661.2,32446392.13,2003327.8,416.2837566921062,307.99248329346545,19.016286972700005
439,117670.0,47283484.41,49852502.15,4529549.04,401.8312603892241,423.6636538624968,38.493660576187644
440,,,,,,,
441,,,,,,,
442,,,,,,,
443,739189.0,322402574.2,250333651.1,-111975778.7,436.15715899451965,338.65987061495775,-151.4846388406754
444,1218096.0,664503835.2,509164867.6,-70076905.13,545.5266540568232,418.00060717710267,-57.52987049460798
445,195527.0,103490130.3,58663508.18,-35246057.62,529.2881816833481,300.0276595048254,-180.26184424657464
446,2345481.0,975248937.8,841225841.7,-28032786.96,415.799120862629,358.65813523963743,-11.951828627049206
447,953675.0,568741129.7,430273674.8,-9938585.16,596.367871339817,451.17432542532833,-10.421354402705324
448,685091.0,311258781.0,276388916.0,-6686816.31,454.3320245047738,403.433873748159,-9.760478987462978
449,,,,-5132269.24,,,
450,11773.0,5785888.2,1788156.146,-4170812.16,491.45402191455025,151.88619264418585,-354.2692737619978
451,14705.0,5451140.75,3562544.652,-3327386.24,370.69981298877934,242.26757239034342,-226.27584087045224
452,21941.0,9003569.0,6679352.957,-2731788.31,410.3536301900551,304.42336069459003,-124.5060986281391
453,38016.0,16207569.0,12643948.0,-2074437.38,426.3354640151515,332.5954335016835,-54.56748158670033
454,177543.0,94066131.65,74265972.06,-2065584.77,529.8216862957144,418.29850830503034,-11.634278850757282
455,35612.0,13098188.7,13619858.95,-1856645.22,367.8026704481635,382.4513913849264,-52.135381893743684
456,14229.0,4255443.0,3130463.0,-665338.12,299.0683111954459,220.0058331576358,-46.75930283224401
457,215.0,135271.0,115078.0,-86123.38,629.1674418604651,535.246511627907,-400.5738604651163
458,12.0,7727.17,-2340.53,-5912.85,643.9308333333333,-195.04416666666668,-492.7375
459,906661.0,366929557.0,357049800.0,36631.06,404.70424668095353,393.8073877667618,0.040402156925245486
460,83027.0,54416818.18,39452527.07,154548.48,655.4111093981476,475.1770757705325,1.8614243559324077
461,62745.0,31852470.02,25545940.47,659191.77,507.6495341461471,407.13906239540995,10.505885249820704
462,484065.0,175462291.0,172087730.0,5830441.45,362.47671490399017,355.5054176608513,12.044749052296696
463,643225.0,298134355.0,271372806.0,7187495.44,463.49932760698044,421.89405884410587,11.174154362781298
464,,,,15271458.56,,,
465,5523175.0,3340792224.0,2670933549.0,254933460.93,604.8680738886601,483.58662345480633,46.1570493294165
466,,,,,,,
467,,,,,,,
468,,,,,,,
469,,,,,,,
470,,,,,,,
471,,,,,,,
472,31622.0,15020870.0,12987834.0,-11674650.02,475.0132818923534,410.72145974321677,-369.19391626083103
473,607074.0,251154121.1,209319444.3,-6324051.22,413.71253109176143,344.80054210854036,-10.417265802851052
474,25223.0,10670185.4,7469172.614,-4189027.32,423.033953138009,296.12546540855567,-166.0796622130595
475,220594.0,78069727.69,61104088.05,-3900742.74,353.90685009565084,276.9979602799713,-17.682904974749995
476,282163.0,116584831.6,85382389.43,-3325716.01,413.1825632701665,302.59952378589685,-11.786506416503935
477,232811.0,88251080.3,64039261.01,-1650809.72,379.06748521332753,275.06973901576816,-7.090771999604829
478,7400.0,2651523.5,2985951.6560000004,-971964.91,358.3139864864865,403.5069805405406,-131.34660945945947
479,132006.0,45264294.86,36673584.67,-468332.98,342.89573852703666,277.8175588230838,-3.5478158568549913
480,4216.0,2180993.91,887180.3125,-384160.46,517.3135460151803,210.43176292694497,-91.11965370018976
481,23907.0,10053196.0,10209718.0,-59141.79,420.51265319780816,427.0597732881583,-2.4738273309072656
482,4602.0,2261382.568,2590063.538,11898.16,491.39125771403735,562.8125897435898,2.585432420686658
483,3087.0,1899545.0,1068771.6090000002,32533.18,615.3368966634273,346.2169125364432,10.538769031422092
484,272863.0,114220425.0,87748547.18,79069.87,418.59990178221307,321.58463104195147,0.28977864349508725
485,6648.0,3233426.0,2974007.0,90449.77,486.37575210589654,447.3536401925391,13.605561070998798
486,48344.0,22107092.34,18260893.37,592553.34,457.2871988250869,377.7282262535165,12.257019278504053
487,51493.0,23081074.09,20022660.19,863960.13,448.23712135630086,388.8423706134815,16.778205387139998
488,365188.0,166847177.0,112674873.8,926423.44,456.88022881365214,308.5393654775075,2.536839764723923
489,119125.0,47785439.0,43448610.0,1133285.63,401.1369485834208,364.7312486883526,9.513415571878278
490,310061.0,131476524.0,110060407.0,1457619.05,424.03438033161217,354.96372326735707,4.701071885854719
491,2420973.0,1046044683.0,805881439.9,9611713.69,432.07614583062264,332.8750216958223,3.970186239169127
492,2937225.0,1252909430.0,989114291.0,18149090.71,426.56229264016207,336.75128429044423,6.178992317578667
493,,,,,,,
494,,,,,,,
495,,,,,,,
496,,,,,,,
497,,,,,,,
498,,,,,,,
499,536.0,282464.67,136545.5,,526.9863246268657,254.7490671641791,
500,,,,,,,
501,194283.0,72063699.0,61858774.0,-6934924.82,370.9212797825852,318.3951966976009,-35.69496466494753
502,57816.0,21509311.0,17948225.0,-1556478.29,372.03042410405425,310.4369897606199,-26.92123789262488
503,18855.0,7827711.11,6381149.8,-367576.39,415.1530686820472,338.4327658446035,-19.49490267833466
504,217288.0,92012752.97,65708381.35,-331381.33,423.4598918025846,302.4022557619381,-1.525078835462612
505,10441.0,3893450.59,5613317.95,-179056.7,372.9001618618906,537.6226367206207,-17.149382243080165
506,2657.0,1120391.11,1042981.77,-160873.47,421.67523899134363,392.5411253293188,-60.54703424915318
507,20996.0,8610372.57,6672483.33,-53793.64,410.0958549247476,317.79783434939986,-2.562089921889884
508,45.0,37141.64,1026.34,-15629.24,825.3697777777778,22.807555555555552,-347.3164444444444
509,58399.0,22596704.14,16253582.37,341655.17,386.93649103580543,278.31953235500606,5.850359937670166
510,1565060.0,623589834.0,510948774.8,9258058.89,398.44468199302264,326.47232361698593,5.915465790448929
511,,,,,,,
512,,,,,,,
513,,,,,,,
514,599682.0,241317707.0,209166249.5,-5563412.11,402.409455344666,348.7952773303184,-9.277270470015775
515,41951.0,14583747.42,14033405.26,-3515859.4,347.63765869705134,334.51896879692976,-83.8087149293223
516,172012.0,72018084.18,68769595.64,-972379.63,418.6805814710602,399.79533776713254,-5.652975548217566
517,92253.0,31102579.0,24731004.0,-756294.72,337.14436386892567,268.0780462423986,-8.198050144710741
518,821.0,255314.0,58774.0,-177059.44,310.97929354445796,71.58830694275274,-215.6631425091352
519,635.0,264448.21,136727.94,-86927.73,416.45387401574806,215.3195905511811,-136.89406299212598
520,228.0,33588.47,6194.71,-18616.21,147.317850877193,27.169780701754387,-81.65004385964912
521,132435.0,52154869.28,38567083.86,34142.28,393.8148471325556,291.21519130139313,0.2578040548193453
522,1904.0,686890.9,735459.34,92877.74,360.7620273109244,386.2706617647059,48.7803256302521
523,310060.0,124272586.0,102688242.0,1489329.65,400.80173514803585,331.1882925885312,4.803359511062375
524,261877.0,92023016.74,81354316.06,2264459.82,351.3978575438087,310.65850021193154,8.647035898532517
525,217910.0,86692150.0,79045444.86,2650866.63,397.83465650956816,362.74354026891837,12.164960901289522
526,296113.0,126724966.0,103702294.0,4558873.15,427.96150793784807,350.21189208173905,15.395721059190242
527,,,,,,,
528,1418378.0,660136713.0,493034164.0,-10258625.79,465.4166329426993,347.60420987917183,-7.232645874371993
529,259434.0,101522000.2,81590633.14,-6368539.3,391.3211074878389,314.4947583585806,-24.547820640316996
530,722751.0,353038828.0,283257509.0,-6125098.38,488.4653608227453,391.91576213661415,-8.47470066454422
531,476025.0,190526515.5,137593443.3,-5577917.84,400.2447676067433,289.0466746494407,-11.717699364529173
532,49801.0,22856058.47,19643274.19,-4892978.32,458.94778157065116,394.43533643902737,-98.25060380313649
533,378048.0,161268173.1,134780090.1,-4558706.29,426.5812095289487,356.515813071356,-12.058538307304893
534,247667.0,106903681.0,96167162.0,-2657961.99,431.64281474722105,388.29219072383484,-10.731998974429375
535,156204.0,77872314.84,63961869.41,-2263959.52,498.52958208496585,409.4765141097539,-14.493607846149906
536,51221.0,20485287.15,22481994.61,-2016940.67,399.93922707483256,438.92143085843696,-39.377221647371194
537,41220.0,14800885.4,14028223.24,-1157499.0,359.07048520135857,340.3256487142164,-28.081004366812227
538,10725.0,4342249.0,3001951.0,-946154.73,404.8717016317016,279.90219114219116,-88.21955524475524
539,126042.0,42756289.59,34479236.24,-835761.71,339.2225574808397,273.5535475476429,-6.630819171387315
540,216806.0,99829794.68,83731633.17,-584164.12,460.4567893877476,386.2053318173851,-2.694409379814212
541,6763.0,1963847.0,1921569.0,-455847.71,290.38104391542214,284.12967617921043,-67.40318054117995
542,804211.0,332749961.0,256598644.0,-437219.75,413.75952455263604,319.0688065694202,-0.5436629814812282
543,1024.0,315113.0,170785.0,-140667.23,307.7275390625,166.7822265625,-137.370341796875
544,2732.0,1231512.47,1106607.46,-104427.04,450.7732320644217,405.05397510980964,-38.223660322108344
545,126.0,156185.0,96325.0,-18946.25,1239.563492063492,764.484126984127,-150.3670634920635
546,21394.0,13582385.0,9942690.0,165130.65,634.8688884734038,464.74198373375714,7.718549593343928
547,78477.0,42634464.0,35383664.0,989556.68,543.2733667189112,450.8794168992189,12.60951208634377
548,429620.0,187430496.0,163015215.0,3259788.02,436.2704157162143,379.4404706484801,7.587607699827755
549,1436131.0,537174565.7,496663255.4,12239314.33,374.04287331726704,345.83422779676783,8.522421930868424
550,870165.0,453155877.0,355462240.0,32747625.97,520.7700574029063,408.4998132538082,37.63381194371183
551,,,,,,,
552,,,,,,,
553,,,,,,,
554,41303.0,17532789.02,11834233.35,-3847407.2,424.4919017989008,286.52236762462775,-93.1507929206111
555,48506.0,23727362.63,15754578.6,-1875286.65,489.1634566857708,324.7964911557333,-38.66092132932008
556,16071.0,6846070.0,4928622.0,-1612343.09,425.9890485968515,306.67799141310434,-100.32624541098875
557,6603.0,2233686.0,791360.0,-745071.9,338.28350749659245,119.84855368771771,-112.83839164016356
558,8462.0,3727524.0,2881955.0,631334.81,440.5015362798393,340.57610493973056,74.6082261876625
559,564385.0,275356148.0,218263536.0,7448774.01,487.88707708390547,386.72809518325255,13.198036818838204
560,345943.0,156734865.0,129185571.0,-5221980.6,453.0655772771815,373.4302211636021,-15.094916214520888
561,,,,-1171114.15,,,
562,21013.0,9665704.37,7580384.96,-547629.18,459.9868828820254,360.74739256650645,-26.06144672345691
563,489.0,304648.3533,70304.29582999999,-85992.93,623.0027674846626,143.7715661145194,-175.8546625766871
564,503.0,230737.36,150006.69,-80436.49,458.72238568588466,298.22403578528827,-159.9134990059642
565,1218.0,551169.95,739613.1,60604.68,452.52048440065676,607.2357142857143,49.75753694581281
566,57007.0,26424917.89,21444539.38,181519.45,463.5381249671093,376.1737923412914,3.184160717104917
567,37602.0,16876321.75,13892912.43,198929.47,448.8144713047178,369.4726990585607,5.290395989575023
568,71031.0,30006914.33,23911856.03,775157.13,422.4481470062367,336.6397211076854,10.912941251003083
569,798195.0,388510302.2,294209960.2,5890942.63,486.73607602152356,368.5940906670676,7.380330157417673
570,,,76.92,,,,
571,,,,,,,
572,,,,,,,
573,,,,,,,
574,,,,,,,
575,120290.0,53609077.0,48484519.0,-1768952.72,445.66528389724834,403.0635879956771,-14.705733809959264
576,423868.0,166397095.0,144147007.0,-351961.4,392.568193399832,340.07522860890657,-0.8303561486123039
577,29.0,21889.65,11748.07143,-9989.81,754.8155172413793,405.1059113793103,-344.47620689655173
578,6891.0,3761640.38,4232983.22,518907.85,545.877286315484,614.2770599332463,75.30225656653606
579,51732.0,18224371.0,16970062.0,791931.37,352.28429212093096,328.0380035567927,15.30834628469806
580,28365.0,13255768.92,12223837.44,820064.68,467.32835959809626,430.94790904283445,28.9111468358893
581,652762.0,251119681.5,194356092.4,-5545932.81,384.7032785303066,297.7441891531676,-8.496102423241549
582,31077.0,12677363.47,9669600.2,-967358.16,407.93395340605593,311.14973131254624,-31.127784535186795
583,34390.0,14171812.77,8744805.205,-581926.73,412.0910953765629,254.283373218959,-16.92139371910439
584,24444.0,10281253.97,6277307.46,-113561.26,420.60440067092134,256.80361070201275,-4.645772377679594
585,157.0,121590.9134,115387.7905,-28425.82,774.4644165605096,734.9540796178344,-181.05617834394906
586,208715.0,92905282.79,65039950.93,14454.67,445.12987945284243,311.6208750209616,0.06925553985099298
587,298969.0,118081026.1,92864509.16,307106.48,394.96076884225454,310.61584699416994,1.0272184741561834
588,2184913.0,822385630.7,629088686.0,6915643.83,376.3928498297186,287.92390635233534,3.1651804122177865
589,,,,,,,
590,,,,,,,
591,,,,,,,
592,242826.0,60796625.0,72481255.69,-14473480.33,250.37115053577458,298.4905063296352,-59.6043270901798
593,976052.0,413354104.6,326275415.9,-10567282.01,423.4959864843267,334.28077182363234,-10.826556382241929
594,101057.0,28882609.0,37658317.0,-6534006.97,285.80512977824395,372.64431954243645,-64.65664892090602
595,2719218.0,1192140498.0,938657904.0,-5071765.69,438.4129915291823,345.19406093957895,-1.8651559713123407
596,71450.0,27956865.6,19567868.77,-4918469.44,391.27873477956615,273.8680023792862,-68.83792078376487
597,6440.0,1709529.0,6210086.0,-1463958.09,265.45481366459626,964.2990683229814,-227.32268478260872
598,115148.0,21324790.0,22944600.0,-1417544.26,185.1946190988988,199.26181957133429,-12.310628582346197
599,61753.0,27953411.65,24109418.96,-1267391.46,452.6648365261606,390.41696694897416,-20.523560960601102
600,192074.0,94351565.64,74282306.47,-1009234.4,491.22507804283765,386.7379576100878,-5.254404031779418
601,,,3802526.354,-564083.43,,,
602,31271.0,12427101.32,12168897.78,-329726.42,397.40018931278183,389.14322471299283,-10.544159764638163
603,9436.0,3172784.0,2501056.989,-244378.85,336.24247562526494,265.0547889995761,-25.898564010173803
604,14283.0,6533236.58,4520102.66,-210204.68,457.4134691591402,316.4673149898481,-14.71712385353217
605,273.0,117192.18,71090.68,-51719.18,429.2753846153846,260.4054212454212,-189.44754578754578
606,1197.0,300056.0,472756.0,-44578.74,250.6733500417711,394.9507101086048,-37.24205513784461
607,120.0,35838.64,62619.0,-25501.41,298.6553333333333,521.825,-212.51175
608,11940.0,5091034.488,5584552.411,12367.39,426.38479798994973,467.7179573701843,1.0357948073701841
609,7459.0,3221760.0,3705740.0,371800.01,431.92921303123745,496.8145864056844,49.84582517763776
610,368909.0,159053627.3,150465127.1,7021712.97,431.14596634942495,407.8651567188656,19.033726393229767
611,6530077.0,2920989303.0,2485096807.0,40787445.1,447.31314852795765,380.56163916597,6.246089456525551
612,,,,,,,
613,,,,,,,
614,,,,,,,
615,,,,,,,
616,,,,,,,
617,,,,,,,
618,,,,,,,
619,111.0,72272.0,40743.0,,651.0990990990991,367.05405405405406,
620,,,,,,,
621,,,,,,,
622,,,,,,,
623,140672.0,41447925.15,29683122.18,-1421968.44,294.6423250540264,211.00945589740672,-10.108397122383986
624,270228.0,79873934.96,63345548.05,-1104558.88,295.579788030848,234.41519032076616,-4.087507142117027
625,1474420.0,420735117.0,377447436.0,-995925.57,285.35635504130437,255.99723009725858,-0.6754693845715604
626,27549.0,7924997.67,5787824.87,-599027.37,287.6691593161276,210.0920131402229,-21.744069476206032
627,13809.0,5936663.0,5409629.0,-571381.98,429.91259323629515,391.7466145267579,-41.377505974364546
628,28720.0,8998696.401,7163250.029,-513885.76,313.32508360027856,249.41678373955432,-17.892958217270195
629,1093.0,624838.35,758820.0,-115661.76,571.672781335773,694.2543458371455,-105.82045745654162
630,6534.0,2464319.0,1764433.0,224428.95,377.1531986531987,270.03872053872055,34.347865013774104
631,439813.0,144117700.0,116649609.0,5097980.75,327.67949105642623,265.22546855140706,11.59124616598418
632,,,,,,,
633,,,,,,,
634,,,,,,,
635,,,,,,,
636,,,,,,,
637,,,,,,,
638,392052.0,166340227.3,114442158.5,-11826669.96,424.2810323630539,291.9055597216696,-30.166074806403234
639,287697.0,106625411.2,84101854.98,-9438645.84,370.6170422354074,292.32788308532935,-32.80759215424561
640,143128.0,51808377.8,35697458.98,-6490772.52,361.9723450338159,249.40933276507738,-45.3494251299536
641,172740.0,69946821.18,50577754.24,-5705192.92,404.92544390413343,292.7970026629617,-33.02763065879356
642,461822.0,189266815.0,137117701.1,-4478166.05,409.82632919176655,296.9059531594424,-9.69673608013477
643,116889.0,49891968.42,33517146.22,-3471411.72,426.8320237148064,286.74337379907433,-29.69836100916254
644,109760.0,42343061.0,33965477.0,-3171646.65,385.7786169825073,309.45223214285716,-28.89619761297376
645,33210.0,13517820.14,8210332.43,-1774401.86,407.0406546221018,247.22470430593194,-53.42974585968082
646,16753.0,6236695.1,4930896.46,-1048188.41,372.2733301498239,294.32916253805286,-62.5672064704829
647,2223.0,833796.21,461584.45,-185983.78,375.07701754385965,207.64032838506523,-83.6634188034188
648,1733.0,699062.95,561797.07,-100748.72,403.3831217541835,324.1760357761108,-58.135441431044434
649,373.0,127613.0,87326.0,-15028.23,342.1260053619303,234.11796246648794,-40.290160857908845
650,5704.0,2440769.59,1757148.49,166643.3,427.90490708274893,308.05548562412343,29.21516479663394
651,8885.0,3610763.0,4153723.0,522159.06,406.3886325267304,467.49836803601573,58.76860551491277
652,41280.0,18188225.16,15980690.88,602837.69,440.6062296511628,387.12913953488373,14.603626211240309
653,705645.0,292118583.9,224842099.0,765174.64,413.97385923516777,318.6334474133594,1.084362023397034
654,30369.0,15165141.0,14367694.0,1834465.38,499.3625407487899,473.1039546906385,60.405853995851025
655,376152.0,154703351.0,137557130.0,7394826.9,411.2788207958485,365.69559646100515,19.659145505008613
656,182113.0,102011025.2,75766175.9,8480490.49,560.1523515619423,416.03935962836266,46.56718899803968
657,1167953.0,528122814.4,419423492.7,27940259.33,452.17813936005984,359.10990656302096,23.92241753734953
658,,,26.86,,,,
659,,,,,,,
660,,,,,,,
661,195093.0,71531098.68,55446232.59,-5999091.94,366.65128261905863,284.20411080869127,-30.749908710204878
662,258240.0,91608725.6,80999106.11,-5031843.29,354.7425867410161,313.6582485672243,-19.485142851610906
663,1814747.0,687808078.0,553037683.0,-3250387.15,379.010450492548,304.74643738218055,-1.7910965826090357
664,53929.0,17839460.98,17483648.52,-784680.45,330.79532311001503,324.1975286024217,-14.550250329136457
665,14133.0,4568288.42,4962807.54,-654964.49,323.23557772588975,351.15032477181063,-46.342920116040474
666,186882.0,82476903.15,62238883.72,-611615.77,441.3314452435227,333.03840776532786,-3.2727377168480647
667,133082.0,51245719.16,41972024.79,-202254.3,385.0687482905276,315.38468605821976,-1.5197720202581866
668,1953.0,788828.63,503131.6753,-149736.07,403.90610855094724,257.61990542754734,-76.66977470558116
669,19936.0,8403026.0,9292242.0,326963.22,421.5001003210273,466.1036316211878,16.40064305778491
670,87527.0,33804701.0,27572915.0,773316.38,386.2202634615604,315.0218218378329,8.835175203080192
671,54633.0,24321052.0,21352447.0,2625859.5,445.17145315102596,390.8342393791298,48.06361539728736
672,594150.0,273826802.0,228560765.0,12958434.18,460.8715004628461,384.6852899099554,21.810038172178743
673,,,,,,,
674,2748.0,634187.0,405717.0,,230.78129548762737,147.64082969432314,
675,,,,,,,
676,,,,,,,
677,,,,,,,
678,,,,,,,
679,61486.0,26233162.18,17772139.87,-4956513.34,426.6526067722734,289.04368262693947,-80.61206355918421
680,99445.0,40724061.7,37746368.54,-2305487.2,409.5134164613606,379.57030056815324,-23.183540650610894
681,34451.0,14240989.0,12394739.86,-2172128.98,413.3693942120693,359.7788122260602,-63.0498092943601
682,77183.0,38553135.46,31448421.7,-1998867.88,499.5029405439022,407.45269942863064,-25.897773862119895
683,27446.0,11379662.0,8709913.0,-1961917.58,414.62005392406905,317.347263717846,-71.4828237265904
684,132597.0,63220307.0,53982196.0,-1845484.62,476.78534959312805,407.11476126910867,-13.91799678725763
685,50887.0,19812598.0,16943953.0,-1644601.65,389.3449800538448,332.97213433686403,-32.31869927486391
686,13984.0,6528213.0,6166501.0,-1418065.92,466.83445366132725,440.96832093821513,-101.40631578947368
687,,,,-1180317.53,,,
