,HIOS ID,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndPremiumMinusCostsPMM
624,29678.0,271101751.0,325081480.0,1379197.77,992595.0,273.12423596733817,327.50666686815873,1.3894869206473939,-54.382430900820566
625,71644.0,273028679.5,380720596.2,-28222332.5,827785.0,329.8304263788302,459.9269087987823,-34.093795490374916,-130.09648241995205
626,36239.0,276713823.7,219708615.8,4889935.19,1016969.0,272.09661621937346,216.0425891054693,4.8083424273502935,56.05402711390417
627,86545.0,284597256.0,270068513.8,13893512.78,709141.0,401.32675448183085,380.8389499408439,19.59203145777779,20.48780454098693
628,51398.0,288527289.5,213208157.6,-97122695.74,944021.0,305.6365160308934,225.85107492312142,-102.88192290213883,79.78544110777199
629,26065.0,295301129.0,254980986.0,6653943.39,936558.0,315.3046890849259,272.253278494231,7.104678396853157,43.0514105906949
630,88380.0,296040848.4,297778427.2,-11644622.19,891623.0,332.0246880127587,333.97346995310795,-13.060028947211993,-1.9487819403492495
631,49046.0,313627768.0,267903151.0,-3958982.3,1094274.0,286.6080780499217,244.82273269766074,-3.617907672118683,41.78534535226095
632,38498.0,320686452.0,231934471.0,-32176872.96,974829.0,328.9668772677054,237.92323679332478,-33.007710029143574,91.04364047438062
633,80519.0,339233913.0,281690007.2,-4215356.78,768128.0,441.63721801574735,366.7227430844859,-5.48783116876354,74.91447493126145
634,91762.0,341756592.0,281115769.3,-27270588.68,796319.0,429.1704605817518,353.0190404850318,-34.24580938041162,76.15142009672002
635,30252.0,342910967.3,389540888.0,32115302.73,866970.0,395.52806590770155,449.3129958360728,37.043153430914565,-53.78492992837124
636,49831.0,344483991.0,303743793.0,-7124602.23,894365.0,385.17159213520205,339.61949875051016,-7.966101345647471,45.55209338469189
637,32753.0,344950109.3,306199466.2,-5335441.08,1207878.0,285.5835682908373,253.5019813259286,-4.4172019690730355,32.08158696490872
638,44240.0,352041892.0,390260376.3,-16394921.63,1281780.0,274.6507918675592,304.46751884098677,-12.790745393125185,-29.816726973427592
639,98185.0,355726508.0,341579271.0,-47134095.64,1191387.0,298.58182773523635,286.707233669664,-39.56237195806233,11.874594065572353
640,80627.0,365229244.0,363715144.9,9369568.4,1367356.0,267.1061844903595,265.9988656209502,6.852325509962292,1.107318869409312
641,29276.0,369264093.2,304745986.1,4108227.93,1263641.0,292.222310925334,241.16500343056296,3.2511036995475773,51.05730749477104
642,87571.0,373873715.0,447090987.7,-912836.76,1530042.0,244.35519743902455,292.2083104254654,-0.596608955832585,-47.85311298644086
643,39424.0,388355657.0,470752445.0,-31157398.15,1185822.0,327.4991162248634,396.98407096511954,-26.274936837063233,-69.48495474025611
644,53901.0,425888273.0,447234457.3,14331092.97,1649769.0,258.15024588290845,271.0891387218453,8.686727032693668,-12.938892838936852
645,33871.0,453789098.0,419745377.2,-61020486.2,1365965.0,332.2113655913585,307.2885302332051,-44.672071539168286,24.922835358153407
646,72160.0,468125938.0,429710822.0,4605847.67,1679290.0,278.7642027285341,255.88839450005656,2.7427351261545057,22.875808228477524
647,97176.0,498116444.0,526706837.0,22005546.46,1596020.0,312.09912407112694,330.0126796656684,13.787763599453642,-17.913555594541435
648,16064.0,514362915.0,412288187.5,,2049418.0,250.97999285650852,201.17330261566943,,49.80669024083909
649,49316.0,540553106.0,673696651.0,7616924.44,1830768.0,295.26029841028463,367.9858130576894,4.160507743198483,-72.7255146474048
650,17575.0,586730639.5,473768725.8,-35299047.7,1656793.0,354.1363583139233,285.95529181979884,-21.305647537139524,68.18106649412448
651,15560.0,595126565.1,647127004.9,67492960.02,2056894.0,289.3326370245623,314.6136868987901,32.81304725474429,-25.28104987422779
652,35783.0,614620857.2,646221477.6,-80860989.32,1990616.0,308.75912642116816,324.6339211580737,-40.621088808690374,-15.874794736905528
653,33709.0,629234955.1,808307387.0,-44238595.47,2556433.0,246.13786283466064,316.1856332632226,-17.304813179144535,-70.04777042856196
654,46944.0,631740397.0,695885393.0,993113.39,2190059.0,288.45816345587036,317.74732689849907,0.4534642171740579,-29.289163442628706
655,57451.0,632137574.4,505332831.5,-160958367.1,2194518.0,288.0530368855484,230.27053389400314,-73.34565818097641,57.78250299154527
656,14002.0,638213294.0,816101770.0,-1824896.38,2515002.0,253.76253935384545,324.49348748032804,-0.7256043454438604,-70.73094812648259
657,67138.0,653074515.0,476139478.0,-100186993.9,2002237.0,326.1724336329815,237.80375549947385,-50.03752997272551,88.36867813350764
658,91661.0,695259495.0,554523604.0,-9536368.03,1725900.0,402.83880584043106,321.29532649632074,-5.525446451126948,81.54347934411032
659,75293.0,726204889.8,808308852.6,14435474.74,2575654.0,281.9497066764402,313.8266446502519,5.604586151711371,-31.87693797381172
660,93332.0,816862196.8,1037291728.0,64808.72,2871577.0,284.46466760250553,361.2272030316443,0.02256903436683049,-76.76253542913878
661,36096.0,1644254990.0,1902696433.0,-10823647.68,5537415.0,296.93548162816046,343.6073389839844,-1.954639065340055,-46.67185735582393
662,16842.0,1964556922.0,2007392657.0,221628751.9,5946938.0,330.3476380618059,337.5506280711183,37.26770850814318,-7.202990009312373
663,11512.0,2015642630.0,2231132906.0,21858789.45,6260187.0,321.9780223817595,356.4003608837883,3.491715095731166,-34.42233850202882
664,70285.0,2103117282.0,1938962494.0,135212707.6,5746687.0,365.9703898959522,337.40527263795644,23.528810182284158,28.56511725799578
665,40513.0,2273510519.0,2044153218.0,98811448.39,5935591.0,383.0301850312799,344.38916326950425,16.647280513431603,38.641021761775676
666,27603.0,2473401722.0,2027689771.0,-181692588.0,6902480.0,358.3352247308214,293.76249855124536,-26.322798182682167,64.57272617957602
667,33602.0,2675523465.0,3198174148.0,-17907614.72,9694097.0,275.99512001994617,329.9094436542155,-1.8472700159695121,-53.91432363426935
674,96383.0,,18892425.0,1765810.56,28898.0,,653.7623710983459,61.10494013426535,
